score: -25,epsilon: 0.971554561312362
score: -25,epsilon: 0.971370268829962
score: -25,epsilon: 0.9711860132023731
score: -125,epsilon: 0.9710017944222247
score: -75,epsilon: 0.9708176124821482
score: -75,epsilon: 0.9706334673747763
score: -175,epsilon: 0.9704493590927433
score: -150,epsilon: 0.9702652876286846
score: -125,epsilon: 0.9700812529752377
score: -125,epsilon: 0.969897255125041
score: -125,epsilon: 0.9697132940707346
score: -125,epsilon: 0.9695293698049602
score: -125,epsilon: 0.9693454823203606
score: -125,epsilon: 0.9691616316095805
score: -125,epsilon: 0.9689778176652657
score: -125,epsilon: 0.9687940404800637
score: -125,epsilon: 0.9686103000466234
score: -100,epsilon: 0.9684265963575954
score: -100,epsilon: 0.9682429294056313
score: -100,epsilon: 0.9680592991833845
score: -100,epsilon: 0.9678757056835098
score: -100,epsilon: 0.9676921488986634
score: -100,epsilon: 0.9675086288215032
score: -75,epsilon: 0.9673251454446882
score: -50,epsilon: 0.9671416987608791
score: -50,epsilon: 0.966958288762738
score: -150,epsilon: 0.9667749154429288
score: -125,epsilon: 0.9665915787941163
score: -125,epsilon: 0.966408278808967
score: -125,epsilon: 0.9662250154801488
score: -125,epsilon: 0.9660417888003315
score: -100,epsilon: 0.9658585987621859
score: -100,epsilon: 0.9656754453583843
score: -100,epsilon: 0.9654923285816008
score: -100,epsilon: 0.9653092484245105
score: -100,epsilon: 0.9651262048797902
score: -100,epsilon: 0.9649431979401182
score: -100,epsilon: 0.9647602275981743
score: -100,epsilon: 0.9645772938466396
score: -100,epsilon: 0.9643943966781968
score: -75,epsilon: 0.9642115360855299
score: -50,epsilon: 0.9640287120613247
score: -50,epsilon: 0.9638459245982679
score: -50,epsilon: 0.9636631736890484
score: -50,epsilon: 0.963480459326356
score: -150,epsilon: 0.9632977815028819
score: -100,epsilon: 0.9631151402113193
score: -100,epsilon: 0.9629325354443624
score: -200,epsilon: 0.9627499671947071
score: -150,epsilon: 0.9625674354550505
score: -125,epsilon: 0.9623849402180915
score: -125,epsilon: 0.9622024814765302
score: -125,epsilon: 0.9620200592230683
score: -125,epsilon: 0.9618376734504089
score: -100,epsilon: 0.9616553241512567
score: -100,epsilon: 0.9614730113183174
score: -100,epsilon: 0.9612907349442987
score: -100,epsilon: 0.9611084950219095
score: -100,epsilon: 0.9609262915438603
score: -100,epsilon: 0.960744124502863
score: -100,epsilon: 0.9605619938916306
score: -100,epsilon: 0.9603798997028781
score: -100,epsilon: 0.9601978419293217
score: -200,epsilon: 0.9600158205636791
score: -150,epsilon: 0.9598338355986695
score: -150,epsilon: 0.9596518870270134
score: -250,epsilon: 0.9594699748414329
score: -200,epsilon: 0.9592880990346516
score: -175,epsilon: 0.9591062595993943
score: -150,epsilon: 0.9589244565283876
score: -150,epsilon: 0.9587426898143592
score: -125,epsilon: 0.9585609594500385
score: -125,epsilon: 0.9583792654281564
score: -125,epsilon: 0.9581976077414449
score: -125,epsilon: 0.958015986382638
score: -225,epsilon: 0.9578344013444704
score: -175,epsilon: 0.9576528526196793
score: -150,epsilon: 0.9574713402010022
score: -150,epsilon: 0.957289864081179
score: -150,epsilon: 0.9571084242529503
score: -150,epsilon: 0.9569270207090588
score: -150,epsilon: 0.9567456534422483
score: -150,epsilon: 0.9565643224452639
score: -150,epsilon: 0.9563830277108525
score: -150,epsilon: 0.9562017692317625
score: -150,epsilon: 0.9560205470007433
score: -150,epsilon: 0.9558393610105461
score: -150,epsilon: 0.9556582112539236
score: -150,epsilon: 0.9554770977236295
score: -150,epsilon: 0.9552960204124195
score: -150,epsilon: 0.9551149793130504
score: -250,epsilon: 0.9549339744182807
score: -225,epsilon: 0.95475300572087
score: -200,epsilon: 0.9545720732135796
score: -200,epsilon: 0.9543911768891723
score: -300,epsilon: 0.9542103167404122
score: -250,epsilon: 0.9540294927600649
score: -250,epsilon: 0.9538487049408975
score: -250,epsilon: 0.9536679532756783
score: -250,epsilon: 0.9534872377571775
score: -250,epsilon: 0.9533065583781661
score: -250,epsilon: 0.9531259151314173
score: -250,epsilon: 0.9529453080097052
score: -250,epsilon: 0.9527647370058057
score: -250,epsilon: 0.9525842021124955
score: -250,epsilon: 0.9524037033225536
score: -250,epsilon: 0.9522232406287602
score: -250,epsilon: 0.9520428140238963
score: -250,epsilon: 0.951862423500745
score: -250,epsilon: 0.951682069052091
score: -350,epsilon: 0.9515017506707197
score: -325,epsilon: 0.9513214683494187
score: -300,epsilon: 0.9511412220809765
score: -300,epsilon: 0.9509610118581833
score: -300,epsilon: 0.9507808376738306
score: -300,epsilon: 0.9506006995207116
score: -300,epsilon: 0.9504205973916208
score: -300,epsilon: 0.9502405312793539
score: -300,epsilon: 0.9500605011767084
score: -300,epsilon: 0.949880507076483
score: -300,epsilon: 0.949700548971478
score: -275,epsilon: 0.9495206268544952
score: -250,epsilon: 0.9493407407183375
score: -225,epsilon: 0.9491608905558097
score: -225,epsilon: 0.9489810763597174
score: -225,epsilon: 0.9488012981228685
score: -225,epsilon: 0.9486215558380715
score: -225,epsilon: 0.9484418494981369
score: -225,epsilon: 0.9482621790958765
score: -325,epsilon: 0.9480825446241032
score: -300,epsilon: 0.9479029460756319
score: -300,epsilon: 0.9477233834432786
score: -275,epsilon: 0.9475438567198607
score: -275,epsilon: 0.9473643658981972
score: -275,epsilon: 0.9471849109711085
score: -275,epsilon: 0.9470054919314163
score: -275,epsilon: 0.9468261087719438
score: -275,epsilon: 0.946646761485516
score: -275,epsilon: 0.9464674500649586
score: -275,epsilon: 0.9462881745030994
score: -250,epsilon: 0.9461089347927673
score: -250,epsilon: 0.9459297309267927
score: -250,epsilon: 0.9457505628980074
score: -250,epsilon: 0.9455714306992448
score: -250,epsilon: 0.9453923343233395
score: -250,epsilon: 0.9452132737631277
score: -225,epsilon: 0.9450342490114471
score: -225,epsilon: 0.9448552600611364
score: -225,epsilon: 0.9446763069050362
score: -325,epsilon: 0.9444973895359886
score: -275,epsilon: 0.9443185079468366
score: -275,epsilon: 0.944139662130425
score: -275,epsilon: 0.9439608520796
score: -275,epsilon: 0.9437820777872092
score: -275,epsilon: 0.9436033392461017
score: -275,epsilon: 0.9434246364491279
score: -275,epsilon: 0.9432459693891396
score: -275,epsilon: 0.9430673380589902
score: -275,epsilon: 0.9428887424515344
score: -275,epsilon: 0.9427101825596286
score: -275,epsilon: 0.9425316583761301
score: -275,epsilon: 0.9423531698938981
score: -375,epsilon: 0.9421747171057928
score: -325,epsilon: 0.9419963000046766
score: -325,epsilon: 0.9418179185834124
score: -300,epsilon: 0.941639572834865
score: -300,epsilon: 0.9414612627519008
score: -300,epsilon: 0.9412829883273871
score: -300,epsilon: 0.941104749554193
score: -300,epsilon: 0.9409265464251891
score: -400,epsilon: 0.9407483789332471
score: -375,epsilon: 0.9405702470712405
score: -375,epsilon: 0.9403921508320439
score: -350,epsilon: 0.9402140902085333
score: -325,epsilon: 0.9400360651935865
score: -325,epsilon: 0.9398580757800824
score: -325,epsilon: 0.9396801219609014
score: -325,epsilon: 0.9395022037289256
score: -325,epsilon: 0.9393243210770379
score: -325,epsilon: 0.9391464739981232
score: -325,epsilon: 0.9389686624850676
score: -325,epsilon: 0.9387908865307586
score: -325,epsilon: 0.9386131461280852
score: -325,epsilon: 0.9384354412699377
score: -325,epsilon: 0.9382577719492081
score: -325,epsilon: 0.9380801381587894
score: -325,epsilon: 0.9379025398915762
score: -325,epsilon: 0.937724977140465
score: -325,epsilon: 0.9375474498983528
score: -325,epsilon: 0.937369958158139
score: -425,epsilon: 0.9371925019127233
score: -400,epsilon: 0.9370150811550079
score: -375,epsilon: 0.9368376958778959
score: -350,epsilon: 0.9366603460742918
score: -350,epsilon: 0.9364830317371018
score: -350,epsilon: 0.9363057528592331
score: -350,epsilon: 0.9361285094335946
score: -350,epsilon: 0.9359513014530967
score: -350,epsilon: 0.9357741289106508
score: -350,epsilon: 0.9355969917991703
score: -325,epsilon: 0.9354198901115696
score: -325,epsilon: 0.9352428238407645
score: -300,epsilon: 0.9350657929796725
score: -275,epsilon: 0.9348887975212126
score: -275,epsilon: 0.9347118374583044
score: -275,epsilon: 0.9345349127838699
score: -275,epsilon: 0.9343580234908321
score: -275,epsilon: 0.9341811695721153
score: -275,epsilon: 0.9340043510206455
score: -275,epsilon: 0.9338275678293497
score: -275,epsilon: 0.9336508199911568
score: -275,epsilon: 0.9334741074989968
score: -275,epsilon: 0.9332974303458013
score: -275,epsilon: 0.9331207885245031
score: -275,epsilon: 0.9329441820280365
score: -275,epsilon: 0.9327676108493373
score: -275,epsilon: 0.9325910749813427
score: -275,epsilon: 0.9324145744169912
score: -275,epsilon: 0.9322381091492229
score: -275,epsilon: 0.9320616791709789
score: -275,epsilon: 0.9318852844752022
score: -275,epsilon: 0.9317089250548372
score: -250,epsilon: 0.9315326009028291
score: -350,epsilon: 0.9313563120121252
score: -300,epsilon: 0.931180058375674
score: -275,epsilon: 0.9310038399864252
score: -250,epsilon: 0.93082765683733
score: -250,epsilon: 0.9306515089213414
score: -250,epsilon: 0.9304753962314132
score: -350,epsilon: 0.9302993187605009
score: -300,epsilon: 0.9301232765015615
score: -300,epsilon: 0.9299472694475532
score: -300,epsilon: 0.929771297591436
score: -300,epsilon: 0.9295953609261706
score: -300,epsilon: 0.9294194594447198
score: -300,epsilon: 0.9292435931400476
score: -275,epsilon: 0.9290677620051192
score: -275,epsilon: 0.9288919660329014
score: -275,epsilon: 0.9287162052163623
score: -275,epsilon: 0.9285404795484716
score: -275,epsilon: 0.9283647890222002
score: -275,epsilon: 0.9281891336305205
score: -375,epsilon: 0.928013513366406
score: -325,epsilon: 0.9278379282228324
score: -300,epsilon: 0.927662378192776
score: -300,epsilon: 0.9274868632692149
score: -400,epsilon: 0.9273113834451284
score: -350,epsilon: 0.9271359387134974
score: -350,epsilon: 0.926960529067304
score: -350,epsilon: 0.9267851544995319
score: -350,epsilon: 0.9266098150031661
score: -350,epsilon: 0.9264345105711931
score: -350,epsilon: 0.9262592411966005
score: -350,epsilon: 0.9260840068723777
score: -450,epsilon: 0.9259088075915153
score: -400,epsilon: 0.9257336433470053
score: -400,epsilon: 0.9255585141318412
score: -400,epsilon: 0.9253834199390177
score: -400,epsilon: 0.9252083607615312
score: -375,epsilon: 0.9250333365923792
score: -475,epsilon: 0.9248583474245609
score: -450,epsilon: 0.9246833932510764
score: -425,epsilon: 0.9245084740649279
score: -425,epsilon: 0.9243335898591184
score: -525,epsilon: 0.9241587406266527
score: -475,epsilon: 0.9239839263605367
score: -450,epsilon: 0.9238091470537779
score: -425,epsilon: 0.923634402699385
score: -425,epsilon: 0.9234596932903685
score: -425,epsilon: 0.9232850188197397
score: -425,epsilon: 0.9231103792805119
score: -525,epsilon: 0.9229357746656992
score: -475,epsilon: 0.9227612049683177
score: -450,epsilon: 0.9225866701813845
score: -450,epsilon: 0.9224121702979182
score: -450,epsilon: 0.9222377053109388
score: -450,epsilon: 0.9220632752134679
score: -450,epsilon: 0.9218888799985281
score: -450,epsilon: 0.9217145196591434
score: -550,epsilon: 0.9215401941883398
score: -525,epsilon: 0.9213659035791439
score: -525,epsilon: 0.9211916478245845
score: -525,epsilon: 0.921017426917691
score: -525,epsilon: 0.9208432408514946
score: -500,epsilon: 0.9206690896190282
score: -500,epsilon: 0.9204949732133253
score: -500,epsilon: 0.9203208916274215
score: -500,epsilon: 0.9201468448543535
score: -475,epsilon: 0.9199728328871594
score: -475,epsilon: 0.9197988557188786
score: -475,epsilon: 0.9196249133425524
score: -475,epsilon: 0.9194510057512226
score: -475,epsilon: 0.9192771329379333
score: -475,epsilon: 0.9191032948957294
score: -475,epsilon: 0.9189294916176575
score: -575,epsilon: 0.9187557230967652
score: -550,epsilon: 0.918581989326102
score: -525,epsilon: 0.9184082902987185
score: -525,epsilon: 0.9182346260076668
score: -525,epsilon: 0.9180609964460001
score: -525,epsilon: 0.9178874016067736
score: -525,epsilon: 0.9177138414830431
score: -525,epsilon: 0.9175403160678663
score: -625,epsilon: 0.9173668253543025
score: -575,epsilon: 0.9171933693354117
score: -575,epsilon: 0.9170199480042558
score: -575,epsilon: 0.916846561353898
score: -575,epsilon: 0.9166732093774027
score: -575,epsilon: 0.9164998920678359
score: -575,epsilon: 0.9163266094182649
score: -575,epsilon: 0.9161533614217584
score: -575,epsilon: 0.9159801480713865
score: -575,epsilon: 0.9158069693602204
score: -550,epsilon: 0.9156338252813335
score: -650,epsilon: 0.9154607158277996
score: -625,epsilon: 0.9152876409926946
score: -625,epsilon: 0.9151146007690951
score: -625,epsilon: 0.9149415951500799
score: -625,epsilon: 0.9147686241287286
score: -625,epsilon: 0.9145956876981224
score: -600,epsilon: 0.9144227858513437
score: -600,epsilon: 0.9142499185814766
score: -600,epsilon: 0.9140770858816065
score: -600,epsilon: 0.9139042877448198
score: -600,epsilon: 0.9137315241642049
score: -575,epsilon: 0.9135587951328509
score: -575,epsilon: 0.913386100643849
score: -575,epsilon: 0.913213440690291
score: -675,epsilon: 0.9130408152652709
score: -625,epsilon: 0.9128682243618834
score: -600,epsilon: 0.9126956679732252
score: -700,epsilon: 0.9125231460923936
score: -675,epsilon: 0.9123506587124881
score: -675,epsilon: 0.912178205826609
score: -675,epsilon: 0.9120057874278583
score: -675,epsilon: 0.9118334035093392
score: -650,epsilon: 0.9116610540641564
score: -650,epsilon: 0.9114887390854157
score: -750,epsilon: 0.9113164585662249
score: -725,epsilon: 0.9111442124996925
score: -700,epsilon: 0.9109720008789286
score: -700,epsilon: 0.9107998236970449
score: -700,epsilon: 0.9106276809471543
score: -700,epsilon: 0.9104555726223711
score: -700,epsilon: 0.9102834987158108
score: -700,epsilon: 0.9101114592205907
score: -700,epsilon: 0.909939454129829
score: -700,epsilon: 0.9097674834366455
score: -700,epsilon: 0.9095955471341616
score: -700,epsilon: 0.9094236452154997
score: -700,epsilon: 0.9092517776737836
score: -700,epsilon: 0.9090799445021388
score: -700,epsilon: 0.9089081456936918
score: -675,epsilon: 0.908736381241571
score: -675,epsilon: 0.9085646511389053
score: -675,epsilon: 0.9083929553788258
score: -650,epsilon: 0.9082212939544647
score: -650,epsilon: 0.9080496668589554
score: -650,epsilon: 0.907878074085433
score: -650,epsilon: 0.9077065156270336
score: -650,epsilon: 0.907534991476895
score: -650,epsilon: 0.907363501628156
score: -625,epsilon: 0.9071920460739573
score: -625,epsilon: 0.9070206248074407
score: -625,epsilon: 0.906849237821749
score: -625,epsilon: 0.906677885110027
score: -625,epsilon: 0.9065065666654206
score: -625,epsilon: 0.9063352824810769
score: -625,epsilon: 0.9061640325501444
score: -725,epsilon: 0.9059928168657737
score: -675,epsilon: 0.9058216354211156
score: -650,epsilon: 0.905650488209323
score: -750,epsilon: 0.90547937522355
score: -725,epsilon: 0.9053082964569523
score: -725,epsilon: 0.9051372519026866
score: -725,epsilon: 0.9049662415539108
score: -700,epsilon: 0.904795265403785
score: -700,epsilon: 0.90462432344547
score: -700,epsilon: 0.9044534156721279
score: -700,epsilon: 0.9042825420769225
score: -700,epsilon: 0.904111702653019
score: -700,epsilon: 0.9039408973935837
score: -700,epsilon: 0.9037701262917844
score: -700,epsilon: 0.9035993893407902
score: -700,epsilon: 0.9034286865337718
score: -700,epsilon: 0.903258017863901
score: -700,epsilon: 0.9030873833243509
score: -700,epsilon: 0.9029167829082964
score: -700,epsilon: 0.9027462166089132
score: -700,epsilon: 0.9025756844193787
score: -700,epsilon: 0.9024051863328718
score: -800,epsilon: 0.9022347223425725
score: -750,epsilon: 0.9020642924416622
score: -750,epsilon: 0.9018938966233236
score: -750,epsilon: 0.9017235348807411
score: -850,epsilon: 0.9015532072071001
score: -800,epsilon: 0.9013829135955875
score: -775,epsilon: 0.9012126540393914
score: -775,epsilon: 0.9010424285317018
score: -775,epsilon: 0.9008722370657094
score: -775,epsilon: 0.9007020796346066
score: -750,epsilon: 0.900531956231587
score: -750,epsilon: 0.9003618668498458
score: -750,epsilon: 0.9001918114825794
score: -750,epsilon: 0.9000217901229857
score: -750,epsilon: 0.8998518027642635
score: -850,epsilon: 0.8996818493996137
score: -825,epsilon: 0.8995119300222378
score: -825,epsilon: 0.8993420446253394
score: -825,epsilon: 0.8991721932021228
score: -825,epsilon: 0.8990023757457941
score: -825,epsilon: 0.8988325922495605
score: -800,epsilon: 0.8986628427066308
score: -800,epsilon: 0.8984931271102148
score: -800,epsilon: 0.898323445453524
score: -800,epsilon: 0.8981537977297711
score: -800,epsilon: 0.8979841839321703
score: -800,epsilon: 0.897814604053937
score: -800,epsilon: 0.8976450580882879
score: -800,epsilon: 0.8974755460284413
score: -800,epsilon: 0.8973060678676166
score: -800,epsilon: 0.8971366235990347
score: -800,epsilon: 0.896967213215918
score: -800,epsilon: 0.8967978367114897
score: -775,epsilon: 0.8966284940789752
score: -775,epsilon: 0.8964591853116005
score: -775,epsilon: 0.8962899104025934
score: -750,epsilon: 0.8961206693451828
score: -725,epsilon: 0.895951462132599
score: -725,epsilon: 0.8957822887580738
score: -725,epsilon: 0.8956131492148403
score: -725,epsilon: 0.8954440434961329
score: -700,epsilon: 0.8952749715951873
score: -700,epsilon: 0.8951059335052408
score: -700,epsilon: 0.8949369292195317
score: -800,epsilon: 0.8947679587312998
score: -775,epsilon: 0.8945990220337864
score: -750,epsilon: 0.894430119120234
score: -750,epsilon: 0.8942612499838865
score: -750,epsilon: 0.8940924146179892
score: -750,epsilon: 0.8939236130157885
score: -750,epsilon: 0.8937548451705323
score: -750,epsilon: 0.8935861110754701
score: -750,epsilon: 0.8934174107238526
score: -750,epsilon: 0.8932487441089315
score: -750,epsilon: 0.8930801112239604
score: -750,epsilon: 0.8929115120621937
score: -725,epsilon: 0.8927429466168877
score: -700,epsilon: 0.8925744148812996
score: -700,epsilon: 0.8924059168486883
score: -700,epsilon: 0.8922374525123138
score: -675,epsilon: 0.8920690218654375
score: -675,epsilon: 0.891900624901322
score: -675,epsilon: 0.8917322616132318
score: -775,epsilon: 0.8915639319944321
score: -725,epsilon: 0.8913956360381898
score: -725,epsilon: 0.8912273737377732
score: -725,epsilon: 0.8910591450864515
score: -725,epsilon: 0.8908909500774957
score: -725,epsilon: 0.8907227887041781
score: -725,epsilon: 0.8905546609597721
score: -725,epsilon: 0.8903865668375528
score: -725,epsilon: 0.890218506330796
score: -700,epsilon: 0.8900504794327798
score: -700,epsilon: 0.8898824861367828
score: -700,epsilon: 0.8897145264360854
score: -800,epsilon: 0.8895466003239691
score: -775,epsilon: 0.8893787077937171
score: -750,epsilon: 0.8892108488386133
score: -750,epsilon: 0.8890430234519437
score: -750,epsilon: 0.8888752316269951
score: -750,epsilon: 0.8887074733570559
score: -750,epsilon: 0.8885397486354157
score: -750,epsilon: 0.8883720574553657
score: -750,epsilon: 0.8882043998101979
score: -750,epsilon: 0.8880367756932063
score: -750,epsilon: 0.8878691850976859
score: -750,epsilon: 0.887701628016933
score: -750,epsilon: 0.8875341044442453
score: -750,epsilon: 0.8873666143729219
score: -750,epsilon: 0.887199157796263
score: -850,epsilon: 0.8870317347075708
score: -825,epsilon: 0.886864345100148
score: -825,epsilon: 0.8866969889672991
score: -825,epsilon: 0.8865296663023299
score: -825,epsilon: 0.8863623770985475
score: -800,epsilon: 0.8861951213492602
score: -775,epsilon: 0.8860278990477778
score: -775,epsilon: 0.8858607101874116
score: -775,epsilon: 0.8856935547614739
score: -775,epsilon: 0.8855264327632785
score: -750,epsilon: 0.8853593441861406
score: -750,epsilon: 0.8851922890233765
score: -750,epsilon: 0.885025267268304
score: -850,epsilon: 0.8848582789142424
score: -825,epsilon: 0.884691323954512
score: -825,epsilon: 0.8845244023824348
score: -800,epsilon: 0.8843575141913337
score: -800,epsilon: 0.8841906593745332
score: -800,epsilon: 0.8840238379253593
score: -800,epsilon: 0.883857049837139
score: -800,epsilon: 0.8836902951032009
score: -800,epsilon: 0.8835235737168746
score: -800,epsilon: 0.8833568856714914
score: -800,epsilon: 0.8831902309603837
score: -900,epsilon: 0.8830236095768854
score: -850,epsilon: 0.8828570215143315
score: -825,epsilon: 0.8826904667660587
score: -925,epsilon: 0.8825239453254046
score: -900,epsilon: 0.8823574571857085
score: -900,epsilon: 0.8821910023403107
score: -900,epsilon: 0.8820245807825532
score: -875,epsilon: 0.881858192505779
score: -975,epsilon: 0.8816918375033326
score: -925,epsilon: 0.8815255157685598
score: -925,epsilon: 0.8813592272948078
score: -925,epsilon: 0.881192972075425
score: -925,epsilon: 0.8810267501037611
score: -925,epsilon: 0.8808605613731673
score: -925,epsilon: 0.8806944058769962
score: -925,epsilon: 0.8805282836086014
score: -925,epsilon: 0.880362194561338
score: -925,epsilon: 0.8801961387285625
score: -925,epsilon: 0.8800301161036327
score: -925,epsilon: 0.8798641266799077
score: -925,epsilon: 0.8796981704507478
score: -925,epsilon: 0.8795322474095149
score: -925,epsilon: 0.8793663575495719
score: -925,epsilon: 0.8792005008642834
score: -925,epsilon: 0.879034677347015
score: -900,epsilon: 0.8788688869911337
score: -875,epsilon: 0.8787031297900082
score: -850,epsilon: 0.8785374057370079
score: -850,epsilon: 0.8783717148255039
score: -850,epsilon: 0.8782060570488687
score: -850,epsilon: 0.8780404324004759
